id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
SE;SUDESTE;2016-01-03 22:00:00;35267.53904851
N;NORTE;2016-01-03 23:00:00;5320.71700000
NE;NORDESTE;2016-01-03 23:00:00;10477.44722042
S;SUL;2016-01-03 23:00:00;9661.10500000
SE;SUDESTE;2016-01-03 23:00:00;33707.11429602
N;NORTE;2016-01-04 00:00:00;5323.93700000
NE;NORDESTE;2016-01-04 00:00:00;10191.64620524
S;SUL;2016-01-04 00:00:00;8858.07100000
SE;SUDESTE;2016-01-04 00:00:00;31552.14221991
N;NORTE;2016-01-04 01:00:00;5280.20799999
NE;NORDESTE;2016-01-04 01:00:00;9767.29176409
S;SUL;2016-01-04 01:00:00;8318.78799999
SE;SUDESTE;2016-01-04 01:00:00;29932.27809740
N;NORTE;2016-01-04 02:00:00;5144.86200000
NE;NORDESTE;2016-01-04 02:00:00;9441.21206393
S;SUL;2016-01-04 02:00:00;7947.99099999
SE;SUDESTE;2016-01-04 02:00:00;28994.38401993
N;NORTE;2016-01-04 03:00:00;5053.70400000
NE;NORDESTE;2016-01-04 03:00:00;9224.62957503
S;SUL;2016-01-04 03:00:00;7785.33299999
SE;SUDESTE;2016-01-04 03:00:00;28456.21848897
N;NORTE;2016-01-04 04:00:00;4936.21300000
NE;NORDESTE;2016-01-04 04:00:00;9047.00882405
S;SUL;2016-01-04 04:00:00;7743.05999999
SE;SUDESTE;2016-01-04 04:00:00;28332.04352848
N;NORTE;2016-01-04 05:00:00;4828.78200000
NE;NORDESTE;2016-01-04 05:00:00;8913.34601029
S;SUL;2016-01-04 05:00:00;8009.80699999
SE;SUDESTE;2016-01-04 05:00:00;29352.40619075
N;NORTE;2016-01-04 06:00:00;4807.76900000
NE;NORDESTE;2016-01-04 06:00:00;8470.57795508
S;SUL;2016-01-04 06:00:00;8321.57499999
SE;SUDESTE;2016-01-04 06:00:00;30632.38163210
N;NORTE;2016-01-04 07:00:00;4542.98300000
NE;NORDESTE;2016-01-04 07:00:00;8471.61530926
S;SUL;2016-01-04 07:00:00;8963.06599999
